reviewText,AspectTerm,Sentiment
A few of the sticks got like shoe leather and had little taste .,food quality,negative
"Mediocre cleaning , mediocre breakfast buffet Was not asked about room preference at check - in and got one stinking with old cigarettes .",food_drinks quality,negative
We stayed on the 10th floor but were accompanied by renovations taking place in a room on that floor from 7 . 30am on 2 mornings !,rooms comfort,negative
"The flavor is spot on - - even though a purist may be able to notice the difference , I was very pleased with how close this comes to the real deal !",amazon prices,positive
The hotel had absolutely no character whatsoever ; the lobby was uninviting ; and the food in both the breakfast and the bar restaurants was only just ok .,facilities design_features,negative
"Downstairs breakfast restaurant looks mediocre and expensive , though the night club looks intrguing .",food_drinks prices,negative
The flavor is wonderful ; not too strong or too hot .,food quality,positive
"They are stale , bruised and over - cooked .",food general,negative
My grocery store stopped carrying it but Amazon will ship it to me .,shipment quality,positive
"There is no way this is a 4 . 5 star hotel , more like a 1 star .",hotel quality,negative
My ten pound chihuahua suffers from skin allergies so I have tried food products that are grain and chicken free and he loves this product .,food general,positive
"It doesn ' t have a very strong vanilla taste , but it helps mask the super nutty flavor otherwise .",food quality,neutral
"The staff are certainly accomodating and room service was adequate , but I would wait until a complete renovation of the rooms before ever staying at the Biltmore again .",service general,positive
So aside from the weasel words in the label the product is fine,food general,neutral
"I bought this to extend the USB connection to my camera (Nikon D5100) for use with tethering software (Control My Nikon). With this cable in the path the software recognized the camera, and could read from it, but got an error when trying to take a picture. I suspect the cable introduced a lag the software wasn't prepared for. Other software may have better luck. I have other uses for it, though so this is only a minor disappointment.",software,neutral
The teabags are pyramidal in shape .,food style_options,positive
I will buy it all the time now . fast delivery and a good price as well .,food prices,positive
A real bummer . . .,food general,negative
This isn ' t the product for you .,food recommendation,negative
This is a very pleasant tasting Dragon Well tea .,food quality,positive
"Outstanding gourmet taste : the blend of mushrooms , steak and sauce is tantalyzing .",food quality,positive
Prior to our stay we had made some requests and the hotel had fulfilled these and we found the staff were all very pleasant and helpful .,service general,positive
The room although small was pleasant enough but the lighting was very poor and I found it very difficult to read standard size font ( such as 11 of 12 point ) after it had got dark .,rooms design_features,negative
"Choc Rasp is the best flavor but Chocolate Hazelnut , Chocolate Mint , and Milk Chocolate are also excellent .",food quality,positive
"My son did not really like these, it may be a personal thing, they sort of sit ON your ear, not around it. sort of like those 1980';s walkman headphones with the orange cushions.",cushions,neutral
The lobby was nice and the service I experienced at this hotel was excellent .,service general,positive
Once in the tiny room we discovered it was full of ants .,rooms design_features,negative
"They are a very good way to add not only Omega 3 ' s but extra protein to a meal and although the taste is very mild , they are quite good .",food quality,neutral
