reviewText,AspectTerm,Sentiment
"I ' ve never been in a hotel where for such little outlay you have a MASSIVE bath in a marble bathroom , set in a large , well laid - out clean and comfortable room .",rooms cleanliness,positive
I feel milk would make it too weak .,food general,negative
"These binoculars work great. When I couldn't get out in the country often, I used these to get a closer look at the racoons in the trees out back.",binoculars,positive
Can manufacturers be honest in their dealings ?,food general,negative
wonderful people beautiful beach We had heard so many mixed things about the DR .,hotel general,neutral
Not much to review here. Item was as advertised and worked without problem. The plugs have a guard over the lever which helps keep the snap tab from breaking off.,worked,positive
"Fluffy , moist and made out of Tapioca flour , these little rolls are nothing like American cheese bread - - seriously they aren ' t !",food quality,positive
"And yes , it ' s on busy Market street which means a bit of traffic at night .",location general,neutral
"I bought the Almond & Apricot flavor , however the bar has an overwhelming coconut flavor .",food quality,negative
fine - kids loved the weekend though which is the whole point - still considering the cost could make a better effort to feed the grown ups,service general,positive
The one bedroom suite we reserved was not available and the standard room that manager offered us to crash in ( it was about 11pm as we arrived ) was so dirty and filthy that we just left .,rooms cleanliness,negative
"Kettle labels some of their products with "" NO MSG , "" but their reps say people who are sensitive to glutamates should avoid their products .",food general,negative
As most of you know texture is the bigger problem when it comes to gluten - free food and this product measures up .,food style_options,negative
"Our room was on the small side with a view of the back laneway , however it was very clean and quiet .",rooms design_features,neutral
"Spraying for insects ( had to leave the door open to clear the fumes )  , water didn ' t work , holes in linens ( if there were any )  , beds not clean and the carpet hadn ' t been vacuumed in days , waited for 1 1 / 2 hours for the quick shuttle from the airport",hotel quality,negative
The room ( # 6 ) is very small and obviously the web site photos are very unrealistic .,hotel miscellaneous,negative
They arrived bruised from the shipping and looked like they were ten years ago dried out and marked ) .,shipment quality,negative
Had to add our own seasonings to get a good flavor .,food quality,neutral
"This pizza dough was completely and utterly unusable , without the addition of more than a cup of spelt flour , which defeats the whole GF idea .",food general,negative
They were recommended by my doctor and I would recommend these to anyone that has the Alzheimer ' s disease in their family !,food general,positive
"Fantastic Hotel Hotel Johann is a really great hotel - the breakfast is fantastic , the rooms are clean and modern and a great size with fab bathrooms .",hotel general,positive
Well worth it,hotel general,positive
Search the Seagate community forum on this one.  It will simply disappear from your BIOS at ramdom intervals and give you the blue screen of death.  I fixed all my PC problems by replacing this drive.Don't waste your time and money on this one.,ramdom,negative
"Note , it did not have exercise facilities and the on site restaurant was pricey ; however , eating options were readily available at a number of restaurants within 1 to 3 minute walk .",facilities general,negative
Just OK Conveniently located in Waikiki .,hotel general,neutral
Great Hotel,hotel general,positive
