reviewText,AspectTerm,Sentiment
"The Pacific Plaza , while a good buy , could use some improvement .",hotel general,positive
I recommend this product to anyone and everyone !,food recommendation,positive
"I really like the fact that the kit includes all the ingredients for the wine in addition to the corks , labels , and sleeves for the bottle necks so that the finished product looks very professional and can be given as gifts , some of the more expensive wine kits from other manufacturers do not include those extra items .",food general,positive
Would definitely recommend this hotel for young couples and groups .,hotel general,positive
The best hotel and location in Barcelona Amazing place to stay - no need to look elsewhere .,hotel general,positive
"I would have thought that Wolfgang could muster up a great cup of decaf , but this is bland , boring , and no way to finish a great meal if you love coffee .",food quality,negative
"Overall , would highly recommend it .",hotel general,positive
If you like popcorn and jelly beans this is the snack for you ! ! !,food recommendation,positive
Would recommend to friends and will visit again .,hotel general,positive
"Not much of a description on the box and no instructions , but it ' s pretty much a tea bag that says this side down .",food general,neutral
"great hotel Just returned from this hotel - great staff , funky rooms , good location .",rooms design_features,positive
Problem is. I don't think it interacts very well with other software. But it is strong and responsive to what it's purpose is. Connect you to a Server & move on.,Server,neutral
A hidden gem in the center of Manhattan,hotel general,positive
Covenient location .,location general,positive
is very centrally located and convienient to airport ( 12 mins by cab ),location general,positive
Not that bad,hotel general,neutral
Awesome location .,location general,positive
"The rooms were nice , and I felt like this hotel was a good value .",rooms general,positive
I highly recommend this product !,food recommendation,positive
Even my husband with eat them and he will not eat any fruit .,food general,positive
"Usually when you open a bottle it smells nice , on those 3 occasions ( in 3 different orders ) the juice smelled sour , kind of vinegary , and there was a large odd clump in the bottle .",food quality,negative
Rooms are small . clean snd basic .  .  .  . except for excellent bathrooms .,rooms design_features,negative
therefore the beat from the clubs could be felt .,rooms miscellaneous,neutral
"I wanted some smaller capacity flashdrives for use with application deployment, unfortunately, the read/write speeds are extremely slow, while they will do what I had intended for them, but find the performance inferior in comparison to other flashdrives for the same costs.",application,neutral
"Also , aside from the problem of exploding , 1 / 2 cup of this product contains 860 mg of Sodium .",food quality,negative
"This product is great for arthritis , and both my husband and",food general,positive
"I overnighted a box the other day , and as soon as itt showed up I immediately ate two of the 3 .",food general,positive
"I ' ve never been in a hotel where for such little outlay you have a MASSIVE bath in a marble bathroom , set in a large , well laid - out clean and comfortable room .",rooms design_features,positive
