reviewText,Sentiment
"great bag, lives up to lowepro's rep but simply too small for a d300 w/grip. the camera with no grip and a 30mm prime just barely fit. no way would it take a longer zoom. adding insult to injury, no room for a flash in the acc. pocket. mine is going back. would be a great solution for someone with a smaller camera, though.",positive
"I often go for long walks around town with my Nikon D40 camera with 18-200 zoom lens attached.  This bag protects the camera and has enough pocket space for everything I need:  filters, extra battery and memory card, etc.  The bag is lightweight and low-bulk so it is comfortable to carry for miles at a time.",positive
"i finally broke down late last year and purchased the DSLR camera i have wanted for years, but couldn't carry it with me on my motorcyle until i found this camera bag. it has plenty of depth to protect the lense, and room at the top for a good quality camera strap.  it fits easily in my motorcycle saddle-bags, so i can carry it on road trips when i plan one.  good product, well worth the price.",positive
"I love this bag, its just perfect fit for my Kodak Z980. i put my P20 flash in the bottom, together with the charger and the reserve batterey in it. Also you can adjust the postition for the camera (the velcro inside). The price, couldn't beat it!love it, love it, love it",positive
"I bought this for traveling with a D300s and 17-55 2.8 attached.They fit perfectly, and there is even a couple pockets for other goodies.When I travel, I don't like having my camera out, so this case keeps it hidden and safe. When I need to take a shot, it is quick and easy to get the camera out.The D700 fits as well.Highly Recommended.",positive
I have a D40 and this bag is perfect for it and few extra items...worth the price...the texture of the bag is soft and not that hard core material.,positive
"Make sure your lens is under 5.5"" otherwise there might be a good chance that it won't fit.Other than that it is an excellent bag.",positive
"My SONY A100 camera with 70-210mm lens fit into this bag easily.  This camera bag is smaller enough so you can carry another bag with additional lens together.  I do not want people look at me as News person, so the plain look is OK for me.",positive
"good in all respects for a rebel - sized DSLR w/extra lens BUT (only one review mentions this) there are no pockets whatsoever.So SD/CF cards, lens tissue, whatever, must find a place elsewhere (eg, an outboard lens case).  This is a shame as it would have been so easy to include a zippered top or front pocket.  other than than, it's fine.",positive
Excellent day bag for my Nikon D70 w/ 70mm lens. I use the side lens carriers for extra batteries and CF cards. The bag is comfortable to wear and not very bulky.,positive
"This can hold everything you need for a day hike... camera, water bottle, snacks... Or multiple lenses if you like. Comfortable to wear on the front or the back.",positive
"I purchased this bag based on the reviews and was concerned whether it could/would handle my Canon Rebel XT with a Tamron 28-300mm lens.  The camera, with lens attached fit fine and the side compartments can hold my 18-55mm lens and camera accessories.  The unit is compact and light.  It serves the user well when taking a weekend trip or going on a hike as it frees up your hands while protecting the camera and lens.",positive
this would be great for entry level slr with shorter lenses - doesnt fit my canon 40d with any of the zoom lenses - must return it.,negative
