reviewerID,asin,reviewerName,helpful_yes,helpful_total,reviewText,overall,summary,unixReviewTime,reviewTime
A317RWPY08I5QX,B00001WRSJ,King Nguyen,1,1,"I love these headphones. It gives me a nice clear, crisp sound when listening to music and videos. My boyfriend didn't know what the difference was between good headphones and quality headphones until I let him borrow these. Now he won't give them back to me :( I always go with Samsung and LG for anything visual and Sony for all things audio.",5.0,Great headphones. Sony is a trusted brand.,1383609600,"11 5, 2013"
A3B9FWS53WZIT,B00001WRSJ,K. Janus,2,2,I tried these out before burning them in and a 40-hour burn in was enough for me to notice a difference in the overall responsiveness.  I use these to double-check my mixes and to help balance out my recordings in addition to regular studio monitors.  They also work well in a slightly noisy environment when you need to monitor something.,5.0,Great headphones!,1255305600,"10 12, 2009"
A1M6Z0NSZJB8AM,B00001WRSJ,Kunthea Prum,1,1,This is simply put the best headphone that I've ever own.  I've never heard anything that sound remotely as good as this headphone.  I'm hearing subtle sounds and beat from my music that I never heard before.  And the price couldn't be better and the cool packaging was a nice topping.  My only regret is not knowing about this class of headphone sooner.,5.0,Outstanding Headphone,1217894400,"08 5, 2008"
A53OG3Q99WAVL,B00001WRSJ,K. Wu,0,0,"The Sony MDR-V6 produces superb sound across the entire spectrum.  Unlike some of the other reviewers, I do not find the lows stronger or weaker than the mid-range and highs.  The set is comfortable, and the cups insulates noises well (not to compare to noise-canceling headphones).  All that said, I still feel that the set should cost at $15-$20 less.",4.0,Very Decent Headphones,1226361600,"11 11, 2008"
A7Y2RAZZRFVI3,B00001WRSJ,Lannes J. Hilboldt,0,0,"I have a small recording studio and bought these for mixing phones after reading some reviews.  These have a great clear sound, not too bottom heavy like some headphones can be....they can hurt alittle after you wear them for awhile but over all these are really great headphones for everything from mixing to just listening to your favorite tunes.",5.0,Great Headphones,1265500800,"02 7, 2010"
AZTZ61W23JET0,B00001WRSJ,"Leadhead09 ""ZacH""",3,3,i wear my sony mdr v-6 headphones at work in an office. usually they get about 4-5 hours of use a day. i must include the fact that i wear eye glasses.  i am totally satisfied with these.  they sound great and the comfort level is 10/10 even with glasses.  my head is a size 7 1/4 around and my ears are about normal size. RECOMMENDED!!!!!!!!!!!!!!!!!!!!!!!!!,5.0,satisfied with sound and comfort!,1229040000,"12 12, 2008"
A15AWJSRSMYJ60,B00001WRSJ,lichen98,1,2,I agree with other reviewers about the sound quality and build quality etc. Excellent product on its own.But this is not for someone who loves bass like me. I ended up buying another extra bass SONY XB700 which is much more bassy.,4.0,Good overall but not for heavy bass likers,1305244800,"05 13, 2011"
A3T3LXK2F3XTEK,B00001WRSJ,LightCarver,1,1,I am very happy with these headphones. For under 50 bucks you get sound quality equal to the bargain sets around twice the price.,5.0,Wanted these for a long time.,1373587200,"07 12, 2013"
AZDFE5RF3TZLT,B00001WRSJ,Lt. Beefheart,0,1,Very rich sound for the price.  Have owned this product for several years and the sound is spot on but the earpads flaked badly and fall off repeatedly which is a pain in the ass to deal with.  See many similar complaints.,3.0,Great sound/crappy earpads,1393545600,"02 28, 2014"
A2PYISW9CMNCJB,B00001WRSJ,Luis Edgardo Argote Bolio,0,0,These headphones sound amazingly good and are even better considering I got them for around $70 (Refurbished).They fit very well in my head and I can use them for hours. They also fold and come with a pretty nice carrying bag.Would definitely purchase again!,5.0,Great for the price,1217030400,"07 26, 2008"
A399F6C7WP0NPG,B00001WRSJ,Marcelo H. Bressanin,0,0,Its a decent headphone for the priceAmazing soundFor indoor use is perfect but for outdoor like using with iPod not to good the cable is to long and curly,5.0,Great,1358812800,"01 22, 2013"
A3DPT4CDBMX0N7,B00001WRSJ,Mark Ellison,0,0,I really enjoy having bass back in my music. These MDR-v6's are excellent quality and also work well when used with my iPad.,5.0,Excellent sound,1368230400,"05 11, 2013"
A3W1EDL3E964B0,B00001WRSJ,Mark,0,1,After close to 20 years I broke down and got my second pair of my MDR's  my first two MDR-600 witch I have are the best headsets you can buy.  The MDR-V6 is the same just a bit smaller and lighter  for the price I am absolutely blown away $40 they should be well over $100 and I paid more than that two decades ago for my old set.  You cant go wrong.,5.0,Don't Think Buy.,1357430400,"01 6, 2013"
A254AGEWJ5VRFI,B00001WRSJ,mark twain,0,0,"Other reviews are good.  I like these because they are supposedly flat.  I like my games and sound cards to do the adjusting of the sounds.  Good for music and games.  Interesting note, when my Dad did research and picked a pair of these in the 80's, he picked these also.",5.0,Love them much,1366848000,"04 25, 2013"
A1XXHS9V80S9VG,B00001WRSJ,Marvin G.,1,16,"Piece of crap, the ear pads keep coming off.  I should have just bought the Beats headphones by dr. dre instead.",1.0,Save your money,1384387200,"11 14, 2013"
AMFBRE9UYUCEU,B00001WRSJ,Maxim Orlov,0,0,"These are the best headphones in this price range by far. The Bass is great (Listen to a lot of hip-hop and house), The quiet strings (Listen to Classical), and Everything in between, honestly best for that price, Last you 15 or more years, if you take care of them of courseSony MDR-V6 Monitor Series Headphones with CCAW Voice Coil",5.0,AMAZING HEADPHONES,1184025600,"07 10, 2007"
A3BMZALEIUMFBE,B00001WRSJ,Maxx134,0,1,"OK I have had this unit for a few months...At first I thought it was a revelation.The most realistic flat and detailed unit ever herd.Then I realized that the mids are slightly recessed ANdThe highs were fatiguing after extendid listening.So as revealing as these units are, they are not the end of your journey on headphones.I myself still have them but end up using the audiotechnica es7 as the es7 is just the best",4.0,NOT the end of your journey,1328832000,"02 10, 2012"
A1YGOQLHZUGTW8,B00001WRSJ,M. Brindley,0,0,"I purchased these to listen to my mp3 collection on my tablet, and they sound amazing...are comfortable, and ooze with quality, hey it's a Sony...",5.0,Amazing...,1314057600,"08 23, 2011"
AUEBGCH3FFPTQ,B00001WRSJ,"M. Howes ""AnalogKid""",3,4,"I spent a long time researching headphones. I truely appreciate quality sound, but I'm cheap so I didn't want to spend a lot. Well, for under $100 these headphones couldn't be any better. Absolute clarity with incredible richness and punch. I love these headphones!!!",5.0,Excellent!!,1165363200,"12 6, 2006"
A5TNBW52T92QJ,B00001WRSJ,"Michael Kane ""World Traveler Extraordinaire  ...",5,6,"Great headphones.....they work well with Ipod, computers, stereos...basically everything.....amazing sound....quite comfortable although sometimes a bit hot....highly recommend these....only downside is that they aren't nearly as Stylish as many other closed headphones out there, and no noise reduction.Mike, Toronto, Ontario",5.0,Great headphones,1163030400,"11 9, 2006"
A35O0043BLN6FS,B00001WRSJ,Miguel Vargas,0,0,"I've gone through a lot of different headphones, all I've loved for different reason but in the end I decided to stick with these. They don't do anything bad in my opinion. Also I'd recommend you buy the velvet ear pad's for them.",5.0,Great headphones,1302048000,"04 6, 2011"
A1GQK49Z3G4J8G,B00001WRSJ,"Mike Shoty ""Shoty""",0,0,"Pros:Great sound Clear, crisp, and bass is perfect not over saturated to the point where you cant hear the music.Cheap for its qualityBuild is solid and not very plasticy like othersNot tight on the head nor does it fall off from being too looseCons:I have encountered none",5.0,Great Sound,1355875200,"12 19, 2012"
A3PCIFT337Q4N3,B00001WRSJ,M Kaiser,0,0,"Of course you can spend a ton of money on amps, DACs, and headphones. This pair of headphones will deliver 90% of the quality of super high end gear at about 10% of the cost.I also own the ATH M50 and I'd recommend the Sony MDR-V6 (unless you're into more bass heavy things). The Sony's are also more comfortable. They don't feel as sturdy, but they're very well built too.Unconditional recommendation.",5.0,Best headphones for the price.,1364774400,"04 1, 2013"
A3K4PHZJMMCZ8K,B00001WRSJ,MoLarryCurly,0,0,"I paid upper 70s on sale a couple of months ago. I think it's 10 to 15 less now.  They're worth $70 so if they've dropped in price then they're definitely worth it. Sound is good for digital stereo, but won't compare to a surround sound headphone. If all you need is stereo you won't be disappointed.",3.0,Descent sound for the price,1356739200,"12 29, 2012"
A2GRLLJC2JK9FN,B00001WRSJ,"Molly Schaefer ""Mom of 1 Great Son""",1,1,If you ask my hubby I know he would say this is the best gift I ever gave him.  He drives a truck and when he is getting loaded or unloaded he spends alot of time on the docks.  These headphones take out a done of the back round noises so he can listed to his MP3 player or do work on the laptop!,5.0,Best gift I gave to hubby!,1182124800,"06 18, 2007"
A2SKDOP44GNUTP,B00001WRSJ,M. Rothschild,0,0,"My son really loves these headphones. The really cut out external sounds well and sound very full. For the cost, it is really hard to find this kind of quality in sound.",5.0,These work great,1362614400,"03 7, 2013"
A1O6GTTLXORHZV,B00001WRSJ,mrrexsocks,3,3,These are so good I bought another pair. my little bastard cat ate one of the little wires that hang and it broke one of the ears but since sony makes such good stuff I was able to fix it with a little razor and some black tape. I use these to keep my girlfriend from hearing when I write songs about how much I want to kill that cat.,5.0,best headphones ever,1402963200,"06 17, 2014"
A29GQ42XFJQDI8,B00001WRSJ,M. Schimmelman,0,1,These sound great.  One star removed because a) it's easy to knock the cushion off the earpiece and very difficult to get it back on and b) the curly cord is a pain - it gets knotted up on itself easily and is generally in the way.  A straight cord would be better.,4.0,Great headphones,1398124800,"04 22, 2014"
A1V3R7M9T7QNZ6,B00001WRSJ,"MT ""chunkmaster""",2,2,Can't complain. These have good sound at a very reasonable price. They do lack a bit in bass for my taste but I am a bit of a bass head so this was somewhat expected. I did almost have to max out the volume on my mp3 player with these headphones so perhaps they would benefit from an amplifier. All in all a good buy.,4.0,Nice Headsetf or the price.,1252886400,"09 14, 2009"
A3LORKXNGG3PX3,B00001WRSJ,"Nav ""H""",0,0,Best headphones i ever bought! Fits on my head perfect no need to press down on it to feel the bass! Works well with trance music! Alots of bass!,5.0,Best headphones i ever bought!,1189555200,"09 12, 2007"
A13L45CSY7TEQZ,B00001WRSJ,ndrwum,0,0,Not as much bass as i thought. But it's not supposed to i guess. Just for the studio to get true sound. I need bass headphones though.,4.0,Not for bass lovers.,1404345600,"07 3, 2014"
A3MV6ZFPS15FIN,B00001WRSJ,"Nestor Moreira Quijano ""Andrix""",1,1,"I love the sound stage of this headphones, I have been using them more and more everyday. Besides the Shure SRH440 are superior (imho) for Jazz / Classical, the sony's are amazing for those mixed playlist.",5.0,"Just to confirm what others say, this headphones are great.",1372809600,"07 3, 2013"
A3GIM3IW8FVBBK,B00001WRSJ,Nicholas G. Turner,0,0,"Bought these headphones 6 years ago. Had to replace the ear pads, but they still sound great! I would buy them again if and when I have a need for a new set of headphones.",5.0,Headphones,1314057600,"08 23, 2011"
A26IJ5PCZRI3V3,B00001WRSJ,Normal Norman,1,1,Once upon a time I thought Apple's earphones were the best. LOL. I felt like God when I first used MDR-V6 cans. It's like upgrading a game character from level 1 to 100 in an instant.,5.0,Go God Go,1367539200,"05 3, 2013"
