reviewText,AspectTerm,Sentiment
"The location is also good , very central and we had 3 rooms in different parts of the hotel and none of us suffered from any of the noise referred to in earlier reviews .",location general,positive
"The location is also good , very central and we had 3 rooms in different parts of the hotel and none of us suffered from any of the noise referred to in earlier reviews .",hotel comfort,positive
Good Hotel,hotel general,positive
"It was a good hotel but the location was a bit out of the way , it ' s not in the heart of the city and you either have to walk a bit or take a taxi to get anywhere .",hotel general,positive
"It was a good hotel but the location was a bit out of the way , it ' s not in the heart of the city and you either have to walk a bit or take a taxi to get anywhere .",location general,negative
"It was a good hotel but the location was a bit out of the way , it ' s not in the heart of the city and you either have to walk a bit or take a taxi to get anywhere .",location general,negative
"It was a good hotel but the location was a bit out of the way , it ' s not in the heart of the city and you either have to walk a bit or take a taxi to get anywhere .",location general,negative
But its right on the river and restaurant is very good !,location general,positive
But its right on the river and restaurant is very good !,polarity positive,positive
This is just simply one of the best hotels that I have ever stayed in - and there have been many !,hotel general,positive
and I shall not even consider staying anywhere else .,hotel general,positive
The hotel lives up to all the praise heaped on it by your other reviewers and is also exceptional value for money .,hotel general,positive
The hotel lives up to all the praise heaped on it by your other reviewers and is also exceptional value for money .,hotel prices,positive
better for pleasure than business As lovely as other kimptons in terms of quality of finish  amenities .,hotel general,positive
better for pleasure than business As lovely as other kimptons in terms of quality of finish  amenities .,room_amenities quality,positive
"Very servicable fitness area , in - room desks with wired net , cute nautical touches .",facilities general,positive
"Very servicable fitness area , in - room desks with wired net , cute nautical touches .",room_amenities design_features,positive
Right smack in the heart of the tourist waterfront .,location general,positive
I would come back with my spouse for vacation or if you ' re a business person dragging family then this would be a great fit .,hotel general,positive
Some of the rooms are quite spacious and would be good for families .,rooms design_features,positive
