,id,Sentence,Aspect Term,polarity,word_count,vector,Aspect_TFIDF
1877,58,cool bar great food ton excel beer ,bar ,1,7,"[[0.37796447 0.37796447 0.37796447 0.37796447 0.37796447 0.37796447
  0.37796447]]",0.3779644730092272
1878,58,cool bar great food ton excel beer ,food ,1,7,"[[0.37796447 0.37796447 0.37796447 0.37796447 0.37796447 0.37796447
  0.37796447]]",0.3779644730092272
1879,58,cool bar great food ton excel beer ,beer ,1,7,"[[0.37796447 0.37796447 0.37796447 0.37796447 0.37796447 0.37796447
  0.37796447]]",0.3779644730092272
1880,536,sure tri season alway delici special ,special ,1,6,[[0.40824829 0.40824829 0.40824829 0.40824829 0.40824829 0.40824829]],0.4082482904638631
1881,869,ambienc authent relax alway receiv attent prompt servic ,ambienc ,1,8,"[[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
  0.35355339 0.35355339]]",0.35355339059327373
1882,869,ambienc authent relax alway receiv attent prompt servic ,servic ,1,8,"[[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
  0.35355339 0.35355339]]",0.35355339059327373
1883,2961,fresh authent french cuisin substanti portion ,french cuisin ,1,6,[[0.40824829 0.40824829 0.40824829 0.40824829 0.40824829 0.40824829]],0.0
1884,2961,fresh authent french cuisin substanti portion ,portion ,1,6,[[0.40824829 0.40824829 0.40824829 0.40824829 0.40824829 0.40824829]],0.4082482904638631
1885,1355,drink got screw act put upon ,drink ,-1,6,[[0.40824829 0.40824829 0.40824829 0.40824829 0.40824829 0.40824829]],0.4082482904638631
1886,2085,one vegetarian entre abbi treasur actual quit surpris delici wintermelon cover assort fresh mushroom veget ,vegetarian entre ,1,15,"[[0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.25819889
  0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.25819889
  0.25819889 0.25819889 0.25819889]]",0.0
1887,2085,one vegetarian entre abbi treasur actual quit surpris delici wintermelon cover assort fresh mushroom veget ,abbi treasur ,1,15,"[[0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.25819889
  0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.25819889
  0.25819889 0.25819889 0.25819889]]",0.0
1888,2085,one vegetarian entre abbi treasur actual quit surpris delici wintermelon cover assort fresh mushroom veget ,wintermelon ,1,15,"[[0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.25819889
  0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.25819889
  0.25819889 0.25819889 0.25819889]]",0.2581988897471611
1889,2085,one vegetarian entre abbi treasur actual quit surpris delici wintermelon cover assort fresh mushroom veget ,assort fresh mushroom veget ,1,15,"[[0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.25819889
  0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.25819889
  0.25819889 0.25819889 0.25819889]]",0.0
1890,1173,dumpl go wrong ,dumpl ,1,3,[[0.57735027 0.57735027 0.57735027]],0.5773502691896258
1891,1470,pizza way expens ,pizza ,-1,3,[[0.57735027 0.57735027 0.57735027]],0.5773502691896258
1892,2457,staff also young energ hot ,staff ,1,5,[[0.4472136 0.4472136 0.4472136 0.4472136 0.4472136]],0.4472135954999579
1893,505,even better know cook french classic like steak au poivr onglet without burn death overcook ,steak au poivr ,1,15,"[[0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.25819889
  0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.25819889
  0.25819889 0.25819889 0.25819889]]",0.0
1894,505,even better know cook french classic like steak au poivr onglet without burn death overcook ,onglet ,1,15,"[[0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.25819889
  0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.25819889
  0.25819889 0.25819889 0.25819889]]",0.2581988897471611
1895,842,servic decent smooth would expect place price reput ,servic ,2,8,"[[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
  0.35355339 0.35355339]]",0.35355339059327373
1896,842,servic decent smooth would expect place price reput ,price ,-1,8,"[[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
  0.35355339 0.35355339]]",0.35355339059327373
1897,842,servic decent smooth would expect place price reput ,reput ,1,8,"[[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
  0.35355339 0.35355339]]",0.35355339059327373
1898,1595,wonder meal napl month ago visit nyc ,meal ,1,7,"[[0.37796447 0.37796447 0.37796447 0.37796447 0.37796447 0.37796447
  0.37796447]]",0.3779644730092272
1899,2150,good drink ,drink ,1,2,[[0.70710678 0.70710678]],0.7071067811865475
1900,2443,great food spinach corn dumpl massamman curri friendli nonsens servic clean funki bathroom ,food ,1,13,"[[0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.2773501
  0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.2773501]]",0.2773500981126146
1901,2443,great food spinach corn dumpl massamman curri friendli nonsens servic clean funki bathroom ,spinach corn dumpl ,1,13,"[[0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.2773501
  0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.2773501]]",0.0
1902,2443,great food spinach corn dumpl massamman curri friendli nonsens servic clean funki bathroom ,servic ,1,13,"[[0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.2773501
  0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.2773501]]",0.2773500981126146
1903,2443,great food spinach corn dumpl massamman curri friendli nonsens servic clean funki bathroom ,bathroom ,1,13,"[[0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.2773501
  0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.2773501]]",0.2773500981126146
1904,2443,great food spinach corn dumpl massamman curri friendli nonsens servic clean funki bathroom ,massamman curri ,1,13,"[[0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.2773501
  0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.2773501]]",0.0
1905,2010,girl night dinner restaur week ,dinner ,0,5,[[0.4472136 0.4472136 0.4472136 0.4472136 0.4472136]],0.4472135954999579
1906,3483,howev work dinner long ago colleagu london notic larg waterbug ceil ,ceil ,-1,11,"[[0.30151134 0.30151134 0.30151134 0.30151134 0.30151134 0.30151134
  0.30151134 0.30151134 0.30151134 0.30151134 0.30151134]]",0.30151134457776363
1907,3483,howev work dinner long ago colleagu london notic larg waterbug ceil ,dinner ,0,11,"[[0.30151134 0.30151134 0.30151134 0.30151134 0.30151134 0.30151134
  0.30151134 0.30151134 0.30151134 0.30151134 0.30151134]]",0.30151134457776363
1908,255,chow fun chow see realli bland oili ,chow fun chow see ,-1,7,[[0.33333333 0.66666667 0.33333333 0.33333333 0.33333333 0.33333333]],0.0
1909,828,even though made reserv 3pm night dinnerbrok seat tabl one best view ,tabl ,1,12,"[[0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513
  0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513]]",0.2886751345948129
1910,828,even though made reserv 3pm night dinnerbrok seat tabl one best view ,reserv ,1,12,"[[0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513
  0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513]]",0.2886751345948129
1911,828,even though made reserv 3pm night dinnerbrok seat tabl one best view ,seat ,1,12,"[[0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513
  0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513]]",0.2886751345948129
1912,3553,notic howev tabl look like pita instead naan ,pita ,-1,8,"[[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
  0.35355339 0.35355339]]",0.35355339059327373
1913,3553,notic howev tabl look like pita instead naan ,naan ,-1,8,"[[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
  0.35355339 0.35355339]]",0.35355339059327373
1914,315,didnt take look rest menu oyster fantast ,menu ,0,7,"[[0.37796447 0.37796447 0.37796447 0.37796447 0.37796447 0.37796447
  0.37796447]]",0.3779644730092272
1915,315,didnt take look rest menu oyster fantast ,oyster ,1,7,"[[0.37796447 0.37796447 0.37796447 0.37796447 0.37796447 0.37796447
  0.37796447]]",0.3779644730092272
1916,3282,grill chees home afterward better ,grill chees ,1,5,[[0.4472136 0.4472136 0.4472136 0.4472136 0.4472136]],0.0
1917,2219,red slide door may uniqu block cold air outsid ,door ,2,9,"[[0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333
  0.33333333 0.33333333 0.33333333]]",0.3333333333333333
1918,666,great servic great food ,servic ,1,4,[[0.40824829 0.81649658 0.40824829]],0.4082482904638631
1919,666,great servic great food ,food ,1,4,[[0.40824829 0.81649658 0.40824829]],0.4082482904638631
1920,1910,food expens worth everi bite ,food ,2,5,[[0.4472136 0.4472136 0.4472136 0.4472136 0.4472136]],0.4472135954999579
1921,1018,sometim get bad food bad servic sometim get good good bad servic ,food ,-1,12,[[0.58834841 0.19611614 0.39223227 0.39223227 0.39223227 0.39223227]],0.19611613513818404
1922,1018,sometim get bad food bad servic sometim get good good bad servic ,servic ,-1,12,[[0.58834841 0.19611614 0.39223227 0.39223227 0.39223227 0.39223227]],0.3922322702763681
1923,1018,sometim get bad food bad servic sometim get good good bad servic ,servic ,-1,12,[[0.58834841 0.19611614 0.39223227 0.39223227 0.39223227 0.39223227]],0.3922322702763681
1924,1018,sometim get bad food bad servic sometim get good good bad servic ,good ,1,12,[[0.58834841 0.19611614 0.39223227 0.39223227 0.39223227 0.39223227]],0.3922322702763681
1925,39,final seat waitress came twice1 order 2for check ,waitress ,-1,8,"[[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
  0.35355339 0.35355339]]",0.35355339059327373
1926,39,final seat waitress came twice1 order 2for check ,check ,0,8,"[[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
  0.35355339 0.35355339]]",0.35355339059327373
1927,2247,summereat outsid terrac anoth great featur suan ,terrac ,1,7,"[[0.37796447 0.37796447 0.37796447 0.37796447 0.37796447 0.37796447
  0.37796447]]",0.3779644730092272
1928,2458,perfect restaur ny life style got cool design awsom drink food lot good look peopl eat hang pink bar ,design ,1,19,"[[0.22941573 0.22941573 0.22941573 0.22941573 0.22941573 0.22941573
  0.22941573 0.22941573 0.22941573 0.22941573 0.22941573 0.22941573
  0.22941573 0.22941573 0.22941573 0.22941573 0.22941573 0.22941573
  0.22941573]]",0.22941573387056174
1929,2458,perfect restaur ny life style got cool design awsom drink food lot good look peopl eat hang pink bar ,drink ,1,19,"[[0.22941573 0.22941573 0.22941573 0.22941573 0.22941573 0.22941573
  0.22941573 0.22941573 0.22941573 0.22941573 0.22941573 0.22941573
  0.22941573 0.22941573 0.22941573 0.22941573 0.22941573 0.22941573
  0.22941573]]",0.22941573387056174
1930,2458,perfect restaur ny life style got cool design awsom drink food lot good look peopl eat hang pink bar ,food ,1,19,"[[0.22941573 0.22941573 0.22941573 0.22941573 0.22941573 0.22941573
  0.22941573 0.22941573 0.22941573 0.22941573 0.22941573 0.22941573
  0.22941573 0.22941573 0.22941573 0.22941573 0.22941573 0.22941573
  0.22941573]]",0.22941573387056174
1931,2458,perfect restaur ny life style got cool design awsom drink food lot good look peopl eat hang pink bar ,bar ,0,19,"[[0.22941573 0.22941573 0.22941573 0.22941573 0.22941573 0.22941573
  0.22941573 0.22941573 0.22941573 0.22941573 0.22941573 0.22941573
  0.22941573 0.22941573 0.22941573 0.22941573 0.22941573 0.22941573
  0.22941573]]",0.22941573387056174
1932,1959,wait bar approx ,bar ,0,3,[[0.57735027 0.57735027 0.57735027]],0.5773502691896258
1933,3228,love seafood would love place ,seafood ,1,5,[[0.75592895 0.37796447 0.37796447 0.37796447]],0.3779644730092272
1934,3228,love seafood would love place ,place ,1,5,[[0.75592895 0.37796447 0.37796447 0.37796447]],0.3779644730092272
1935,1837,good fast servic ,servic ,1,3,[[0.57735027 0.57735027 0.57735027]],0.5773502691896258
1936,1296,charg differ price time ,price ,-1,4,[[0.5 0.5 0.5 0.5]],0.5
1937,2245,love pongsri 48th compar suan slow servic overpr ,servic ,-1,8,"[[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
  0.35355339 0.35355339]]",0.35355339059327373
1938,2028,friend experienc amaz chees delici new summer menu artisan last night ,chees ,1,11,"[[0.30151134 0.30151134 0.30151134 0.30151134 0.30151134 0.30151134
  0.30151134 0.30151134 0.30151134 0.30151134 0.30151134]]",0.30151134457776363
1939,2028,friend experienc amaz chees delici new summer menu artisan last night ,menu ,1,11,"[[0.30151134 0.30151134 0.30151134 0.30151134 0.30151134 0.30151134
  0.30151134 0.30151134 0.30151134 0.30151134 0.30151134]]",0.30151134457776363
1940,1916,charmingli small lead atmosher extrem cozi romant even ,atmosher ,1,8,"[[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
  0.35355339 0.35355339]]",0.35355339059327373
1941,343,obviou one restaur idea experi japanes cuisin ,japanes cuisin ,-1,7,"[[0.37796447 0.37796447 0.37796447 0.37796447 0.37796447 0.37796447
  0.37796447]]",0.0
1942,165,term food noth special limit sever appet ,food ,0,7,"[[0.37796447 0.37796447 0.37796447 0.37796447 0.37796447 0.37796447
  0.37796447]]",0.3779644730092272
1943,165,term food noth special limit sever appet ,appet ,0,7,"[[0.37796447 0.37796447 0.37796447 0.37796447 0.37796447 0.37796447
  0.37796447]]",0.3779644730092272
1944,2508,love jazz band fri sat ,jazz band ,1,5,[[0.4472136 0.4472136 0.4472136 0.4472136 0.4472136]],0.0
1945,3114,begin told minut wait start leav hostess offer call us cell phone tabl readi ,hostess ,1,14,"[[0.26726124 0.26726124 0.26726124 0.26726124 0.26726124 0.26726124
  0.26726124 0.26726124 0.26726124 0.26726124 0.26726124 0.26726124
  0.26726124 0.26726124]]",0.2672612419124244
1946,3114,begin told minut wait start leav hostess offer call us cell phone tabl readi ,wait ,-1,14,"[[0.26726124 0.26726124 0.26726124 0.26726124 0.26726124 0.26726124
  0.26726124 0.26726124 0.26726124 0.26726124 0.26726124 0.26726124
  0.26726124 0.26726124]]",0.2672612419124244
1947,3114,begin told minut wait start leav hostess offer call us cell phone tabl readi ,tabl ,1,14,"[[0.26726124 0.26726124 0.26726124 0.26726124 0.26726124 0.26726124
  0.26726124 0.26726124 0.26726124 0.26726124 0.26726124 0.26726124
  0.26726124 0.26726124]]",0.2672612419124244
1948,492,server give sampl slice order wait shortli might add ,server ,1,9,"[[0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333
  0.33333333 0.33333333 0.33333333]]",0.3333333333333333
1949,1886,servic ok ,servic ,0,2,[[0.70710678 0.70710678]],0.7071067811865475
1950,3512,ask certain dish prepar comparison similar thai restaur repli mcdonald everi place make thing differ understand everi place inde differ need uncourt custom downright rude ,dish ,0,25,"[[0.1796053 0.1796053 0.1796053 0.1796053 0.3592106 0.1796053 0.1796053
  0.3592106 0.1796053 0.1796053 0.1796053 0.1796053 0.3592106 0.1796053
  0.1796053 0.1796053 0.1796053 0.1796053 0.1796053 0.1796053 0.1796053
  0.1796053]]",0.1796053020267749
1951,3156,dont expect sit insid though tabl alway full ,tabl ,-1,8,"[[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
  0.35355339 0.35355339]]",0.35355339059327373
1952,1947,staff accomod ambianc excit yet relax food world ,staff ,1,8,"[[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
  0.35355339 0.35355339]]",0.35355339059327373
1953,1947,staff accomod ambianc excit yet relax food world ,ambianc ,1,8,"[[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
  0.35355339 0.35355339]]",0.35355339059327373
1954,1947,staff accomod ambianc excit yet relax food world ,food ,1,8,"[[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
  0.35355339 0.35355339]]",0.35355339059327373
1955,1929,food delici halibut special husband steak servic topnotch ,food ,1,8,"[[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
  0.35355339 0.35355339]]",0.35355339059327373
1956,1929,food delici halibut special husband steak servic topnotch ,halibut special ,1,8,"[[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
  0.35355339 0.35355339]]",0.0
1957,1929,food delici halibut special husband steak servic topnotch ,steak ,1,8,"[[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
  0.35355339 0.35355339]]",0.35355339059327373
1958,1929,food delici halibut special husband steak servic topnotch ,servic ,1,8,"[[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
  0.35355339 0.35355339]]",0.35355339059327373
1959,740,manag claim could compens us anyth bill show lack sophist entir group ,manag ,-1,12,"[[0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513
  0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513]]",0.2886751345948129
1960,740,manag claim could compens us anyth bill show lack sophist entir group ,bill ,0,12,"[[0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513
  0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513]]",0.2886751345948129
1961,2797,place get yummi authent japanes comfort food ,japanes comfort food ,1,7,"[[0.37796447 0.37796447 0.37796447 0.37796447 0.37796447 0.37796447
  0.37796447]]",0.0
1962,409,took advanatag half price sushi deal saturday well worth ,half price sushi deal ,1,9,"[[0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333
  0.33333333 0.33333333 0.33333333]]",0.0
1963,3442,came crowd saturday night seat right away despit minut late reserv ,reserv ,0,11,"[[0.30151134 0.30151134 0.30151134 0.30151134 0.30151134 0.30151134
  0.30151134 0.30151134 0.30151134 0.30151134 0.30151134]]",0.30151134457776363
1964,3442,came crowd saturday night seat right away despit minut late reserv ,seat ,1,11,"[[0.30151134 0.30151134 0.30151134 0.30151134 0.30151134 0.30151134
  0.30151134 0.30151134 0.30151134 0.30151134 0.30151134]]",0.30151134457776363
1965,158,fast order appet platter sinc hungri ,appet platter ,0,6,[[0.40824829 0.40824829 0.40824829 0.40824829 0.40824829 0.40824829]],0.0
