reviewText,AspectTerm,Sentiment
Purchasing from Amazon . com is very easy and cost sufficient .,amazon prices,positive
Thank you Amazon for offering this product .,amazon availability,positive
These Backyard BBQ Kettle Chips were a great deal with the promo code .,amazon prices,positive
It was nice to have a larger size bag .,food style_options,positive
They arrived fresh and were not in crumbles as some other chips from Amazon Grocery have been .,food quality,positive
Great flavor and All Natural !,food quality,positive
I came across this little hint in an Alternative Healing Book .,food general,positive
I tried it as directed by the woman who discovered it .,food general,positive
It works perfectly .,food quality,positive
Take one in the morning and one after dinner .,food general,positive
Great product .,food general,positive
"ZICO Pure Premium Coconut Water , Natural , 11 . 2 - Ounce Tetra Paks ( Pack of 12 )",food general,positive
This is the best tasting coconut water out there .,food quality,positive
So refreshing .,food general,positive
When my friends complain about the taste of coconut water I refer them to this brand .,food recommendation,positive
This is the best drink to have over ice on a hot day . .,food general,positive
Really any of the Ice Tea ' s have a great taste to them .,food quality,positive
You make them as sweet as you want or add no sugar at all .,food general,positive
My husband seems to be drinking more than me in the Ice Tea world which I find hard to belive . .,food general,positive
"Its also a great drink to offer company instead of coffee , beer , wine , ect . . .",food general,positive
I am always looking for healthy snacks for me and my kids .,food general,positive
We do not however have any Gluten Allergies so I cannot compare this product with other Gluten - Free snacks .,food general,positive
I could barely make it through one bar so I wound up giving to a friend who has a Gluten Allergy .,food general,negative
I searched far and wide for a peanut butter without added sugar and salt .,food general,positive
This peanut butter is very slightly crunchy .,food quality,positive
"If you ' ve been eating commercial peanut butter , it may seem bland at first .",food general,positive
"It ' s like eating non salted peanuts , the flavor is pure peanut butter and blends easily with other flavors .",food quality,positive
"It ' s like eating non salted peanuts , the flavor is pure peanut butter and blends easily with other flavors .",food quality,positive
"This is my peanut butter of choice , I would not buy any other .",food quality,positive
"I bought the pack of 2 oz boxes which is really nice to have plenty on hand , to take hiking or to give to friends .",food general,positive
"I love the flavor and consistency of these chews but what ' s even better is that , when eaten after a meal , they really help with digestion .",food quality,positive
I have IBS so it seems like everything I eat has some negative effect but all that is mitigated by these chews .,food quality,positive
"They reduce gas , bloating , and stomach pains .",food quality,positive
item was a good deal .,amazon prices,positive
"The caribou blend coffee is a nice blend , not too strong .",food quality,positive
"The caribou blend coffee is a nice blend , not too strong .",food quality,positive
"The price was good for the 24 count box , less than .",amazon prices,positive
"The price was good for the 24 count box , less than .",food style_options,positive
I will purchase again .,food recommendation,positive
"Oh my gosh , we cannot be without Greenies at our house or",food general,positive
